player_id,player_name,nationality,team,position,age,market_value_eur,goals,assists,shots,expected_goals_xg,expected_assists_xa,successful_passes,key_passes,dribbles_attempted,successful_dribbles,tackles,interceptions,player_rating,performance_score,distance_covered_km,goals_per_90,assists_per_90,defensive_actions_per_90,cluster,playing_style
P00783,Michael Cooper,Panamanian,Panama,Goalkeeper,28,24328544,0,0,0,0.0,0.0,200,3,3,0,0,4,1.9553191489361703,20.02553191489362,91.6,0.0,0.0,0.5498574803190648,2,Defensive Specialists
P00784,Anibal Barcenas,Panamanian,Panama,Defender,25,12635953,0,2,7,0.2,0.02,711,8,8,2,58,38,3.357446808510638,34.61914893617021,168.1,0.0,0.0882970192291286,5.2169599349461055,1,Creative Playmakers
P00785,Jose Omar,Panamanian,Panama,Defender,23,66809584,2,2,15,0.4,0.5,1378,19,9,1,84,59,4.117021276595745,41.61489361702128,217.9,0.0524628388225007,0.0451563205567508,7.11238419500717,1,Creative Playmakers
P00786,Michael Escobar,Panamanian,Panama,Defender,32,12972614,0,2,3,0.0,0.07,583,9,5,0,62,65,3.057446808510638,31.051063829787235,181.0,0.0,0.0473969084732539,6.514708958075053,1,Creative Playmakers
P00787,Eric Aguilar,Panamanian,Panama,Defender,24,10730789,1,0,16,0.0999999999999999,0.33,532,13,12,1,70,44,3.851063829787234,38.77446808510639,180.0,0.0248687482730035,0.0,6.994223190940665,1,Creative Playmakers
P00788,Abdiel Martinez,Panamanian,Panama,Defender,23,73325454,1,0,16,0.04,0.24,1024,9,7,0,80,45,3.64468085106383,37.47659574468085,184.3,0.026595744680851,0.0,6.934854703410729,1,Creative Playmakers
P00789,Armando Cummings,Panamanian,Panama,Defender,27,2646500,0,1,12,0.01,0.44,721,8,9,1,59,44,3.770212765957447,38.67659574468085,201.6,0.0,0.0251959686450167,6.344987208641253,1,Creative Playmakers
P00790,Harold Valenzuela,Panamanian,Panama,Defender,26,1502996,0,0,11,0.14,0.29,573,6,7,0,57,72,3.825531914893617,38.98085106382978,199.4,0.0,0.0,7.0079339763408095,1,Creative Playmakers
P00791,Cesar Rojas,Panamanian,Panama,Defender,24,56246131,0,2,8,0.05,0.2299999999999999,999,9,13,3,63,39,3.697872340425532,37.08936170212766,175.0,0.0,0.0576201020506402,6.23020734613334,1,Creative Playmakers
P00792,Yoel Rodriguez,Panamanian,Panama,Defender,19,7360784,2,3,9,0.13,0.07,547,7,7,0,69,59,3.493617021276596,35.87021276595745,190.2,0.0493920972644376,0.0793882978723404,6.76723662882518,1,Creative Playmakers
P00793,Anibal Perez,Panamanian,Panama,Midfielder,28,65029453,5,7,35,0.58,1.86,1658,55,64,25,45,20,4.291489361702128,43.15744680851064,184.5,0.1755320138298861,0.1954213941464088,2.7693009084529145,0,Elite Attackers
P00794,Jose Gomez,Panamanian,Panama,Midfielder,26,27227082,2,4,24,0.88,1.36,1278,54,48,14,26,19,4.131914893617021,41.680851063829785,190.7,0.4165733482642776,0.1457808515768897,2.056794358014723,4,Balanced Players
P00795,Michael Gonzalez,Panamanian,Panama,Midfielder,28,21025701,5,2,15,0.83,1.27,826,29,33,7,42,23,3.1702127659574466,31.51276595744681,161.9,0.1208617432021687,0.0455927051671732,2.5951256770686544,1,Creative Playmakers
P00796,Eric Ortiz,Panamanian,Panama,Midfielder,24,2420957,6,3,15,0.46,1.24,872,34,28,8,47,36,3.895744680851064,39.15106382978723,239.4,0.1423034412396114,0.0871268242746516,3.168082088384114,0,Elite Attackers
P00797,Abdiel Sanchez,Panamanian,Panama,Midfielder,31,14047337,2,3,15,0.37,1.13,1100,39,29,6,38,26,4.195744680851064,41.86808510638298,220.3,0.0425531914893617,0.1254414678266862,3.1619111413625265,0,Elite Attackers
P00798,Armando Torres,Panamanian,Panama,Midfielder,23,5410952,2,2,14,0.4,0.88,680,32,21,4,43,42,3.9468085106382977,39.35744680851064,234.3,0.1685761047463175,0.0425531914893617,3.30096807312416,0,Elite Attackers
P00799,Harold Brown,Panamanian,Panama,Midfielder,27,18011399,2,5,30,1.33,2.8000000000000003,1139,52,44,11,40,36,4.276595744680851,42.77234042553192,248.2,0.0446289569278671,0.1246200607902735,3.7579755096521623,0,Elite Attackers
P00800,Cesar Rodriguez,Panamanian,Panama,Midfielder,32,81123533,8,10,35,1.67,3.03,1866,69,51,13,59,43,4.753191489361702,48.31702127659575,284.8,0.2059652417968399,0.415457065832263,3.894908171818252,0,Elite Attackers
P00801,Anibal Sanchez,Panamanian,Panama,Forward,26,121153649,10,12,84,2.65,4.91,790,36,101,47,11,10,4.31063829787234,43.285106382978725,184.4,0.2851804426255087,0.3805014551027206,1.1583663588640494,4,Balanced Players
P00802,Jose Torres,Panamanian,Panama,Forward,34,22783760,6,3,49,1.57,1.76,500,21,51,16,11,3,4.187234042553191,42.306382978723406,180.8,0.1913694922653489,0.1708617432021687,0.8139706324698478,4,Balanced Players
P00803,Michael Brown,Panamanian,Panama,Forward,20,17240790,9,7,49,2.52,3.59,528,30,51,16,17,3,3.774468085106383,38.240425531914894,186.5,0.2727559058991489,0.2081031220838033,1.012866572997594,4,Balanced Players
P00804,Eric Rodriguez,Panamanian,Panama,Forward,29,45114742,15,5,71,2.15,2.06,741,44,108,45,24,5,4.776595744680851,48.71063829787234,217.8,0.6175206889767569,0.1279839388096886,1.4607828423571143,4,Balanced Players
P00805,Abdiel Davis,Panamanian,Panama,Forward,31,12610482,3,1,37,1.4600000000000002,0.97,243,20,29,8,10,5,3.2148936170212763,32.83404255319149,169.7,0.0996640537513997,0.0531914893617021,0.7325954041015538,2,Defensive Specialists
P00806,Armando Cooper,Panamanian,Panama,Forward,27,10194051,9,5,36,2.68,1.08,453,29,39,14,18,11,4.242553191489362,42.34468085106383,246.9,0.3116523702401472,0.1741653796863247,1.5449917217610638,4,Balanced Players
P00807,Daichi Kubo,Japanese,Japan,Goalkeeper,24,16748378,0,0,0,0.0,0.0,159,5,7,1,0,6,1.6638888888888888,17.87777777777778,66.7,0.0,0.0,0.5248604052142155,2,Defensive Specialists
P00808,Takefusa Endo,Japanese,Japan,Goalkeeper,29,1641172,0,0,0,0.0,0.0,252,10,5,0,0,6,2.7,28.44722222222222,112.6,0.0,0.0,1.0279314686523704,2,Defensive Specialists
P00809,Kaoru Kamada,Japanese,Japan,Goalkeeper,33,16497986,0,0,0,0.0,0.0,148,2,9,1,0,6,1.6722222222222225,16.991666666666667,68.9,0.0,0.0,0.4256543386290221,2,Defensive Specialists
P00810,Daichi Doan,Japanese,Japan,Defender,28,10590476,0,0,7,0.04,0.14,593,8,7,0,47,24,3.6,36.74722222222223,129.5,0.0,0.0,6.041341990948722,1,Creative Playmakers
P00811,Takefusa Tanaka,Japanese,Japan,Defender,18,15931408,0,2,9,0.1,0.2799999999999999,761,12,7,1,43,41,4.552777777777778,45.43055555555556,155.4,0.0,0.3453947368421052,6.443541833792668,1,Creative Playmakers
P00812,Kaoru Yoshida,Japanese,Japan,Defender,28,61680994,1,3,5,0.03,0.24,1234,13,13,0,56,46,4.716666666666667,47.702777777777776,171.6,0.0367647058823529,0.0956552314560019,7.475471442691401,1,Creative Playmakers
P00813,Wataru Itakura,Japanese,Japan,Defender,28,13971867,0,2,7,0.0,0.07,462,8,4,0,35,29,3.2416666666666667,32.541666666666664,99.5,0.0,0.1178524661719773,4.799259341132149,2,Defensive Specialists
P00814,Ritsu Ito,Japanese,Japan,Defender,24,4329214,1,0,10,0.15,0.07,466,8,7,0,63,52,4.177777777777778,42.56944444444444,173.1,0.0352112676056338,0.0,7.515410116507626,1,Creative Playmakers
P00815,Junya Furuhashi,Japanese,Japan,Defender,28,22487898,0,2,11,0.07,0.5,1091,11,8,0,49,37,4.372222222222223,44.44444444444444,148.3,0.0,0.1159688013136289,6.606624870205538,1,Creative Playmakers
P00816,Ao Mori,Japanese,Japan,Defender,25,2700538,1,1,6,0.0,0.05,322,1,9,0,48,32,3.125,31.341666666666665,120.5,0.0328947368421052,0.0446428571428571,5.630022778507668,1,Creative Playmakers
P00817,Ayase Suzuki,Japanese,Japan,Defender,22,4029123,0,1,9,0.14,0.12,479,8,6,0,48,49,4.105555555555556,42.26111111111111,176.9,0.0,0.0308641975308642,7.517249483356762,1,Creative Playmakers
P00818,Hiroki Ogawa,Japanese,Japan,Defender,33,33369089,2,0,9,0.09,0.28,1112,10,11,1,60,49,5.013888888888889,51.16388888888889,179.3,0.0685446009389671,0.0,8.11178089764804,1,Creative Playmakers
P00819,Daichi Asano,Japanese,Japan,Midfielder,26,5075227,3,3,11,0.14,0.44,496,13,15,3,33,22,3.4944444444444445,35.93055555555556,147.2,0.1118951612903225,0.0951034240263834,3.0500429416595103,1,Creative Playmakers
P00820,Takefusa Hatate,Japanese,Japan,Midfielder,27,3853327,2,4,6,0.07,0.6000000000000001,388,16,16,4,25,16,2.761111111111111,29.122222222222224,112.2,0.1104910714285714,0.122554660529344,2.005532770034756,2,Defensive Specialists
P00821,Kaoru Machida,Japanese,Japan,Midfielder,29,14835645,2,3,17,0.49,0.46,823,35,24,4,33,19,3.866666666666666,39.075,167.9,0.0662978573937478,0.1006818019561647,2.5497595786967118,0,Elite Attackers
P00822,Wataru Ueda,Japanese,Japan,Midfielder,31,15705102,0,3,14,0.34,0.66,685,30,14,3,21,28,3.5277777777777777,35.525000000000006,141.4,0.0,0.1408700980392156,2.9104780661952407,2,Defensive Specialists
P00823,Ritsu Hashioka,Japanese,Japan,Midfielder,28,12135137,1,0,14,0.18,1.35,628,32,21,5,18,20,4.083333333333333,40.91388888888889,122.3,0.0316455696202531,0.0,4.168596613224848,0,Elite Attackers
P00824,Junya Nakano,Japanese,Japan,Midfielder,28,61618971,2,7,35,1.2000000000000002,1.18,1362,41,59,20,56,32,5.230555555555556,52.125,202.1,0.0773809523809523,0.225007766936761,4.766406755865746,0,Elite Attackers
P00825,Ao Shiotani,Japanese,Japan,Midfielder,23,2217869,0,0,8,0.35,0.99,391,8,25,5,25,20,3.086111111111111,32.22777777777778,124.4,0.0,0.0,2.4783037232421896,2,Defensive Specialists
P00826,Ayase Kubo,Japanese,Japan,Midfielder,25,10169896,3,6,34,0.35,1.72,1058,36,43,13,36,27,4.941666666666666,48.97777777777778,205.8,0.1017107247757402,0.1920177752345477,3.5857346857014907,0,Elite Attackers
P00827,Daichi Hashioka,Japanese,Japan,Forward,32,46910153,9,1,59,1.83,1.06,715,42,75,25,14,8,5.511111111111111,55.36388888888889,204.5,0.378327228076336,0.0337837837837837,1.3559748948552548,4,Balanced Players
P00828,Takefusa Nakano,Japanese,Japan,Forward,29,5063245,5,3,31,0.9,1.4,300,10,35,11,15,5,4.047222222222222,41.075,166.0,0.1529798489460185,0.0900842793257653,1.196802717204151,4,Balanced Players
P00829,Kaoru Shiotani,Japanese,Japan,Forward,29,13869063,3,4,43,1.78,1.27,405,23,43,15,10,4,4.222222222222222,42.15555555555555,153.5,0.1236361102261867,0.1990925984204768,1.2241032355741623,4,Balanced Players
P00830,Wataru Kubo,Japanese,Japan,Forward,28,25035151,3,4,39,1.4500000000000002,0.58,339,25,45,15,10,7,3.9500000000000006,41.07222222222222,122.4,0.1103006189213085,0.2377751802065069,1.3223536108019462,4,Balanced Players
P00831,Ritsu Endo,Japanese,Japan,Forward,28,30599047,7,4,41,2.85,0.8,334,23,50,20,9,6,3.125,31.258333333333333,134.6,0.2252866724796025,0.1315093708165997,0.6354481700807026,4,Balanced Players
P00832,Junya Kamada,Japanese,Japan,Forward,21,7289620,4,1,16,0.78,0.3,196,7,26,9,10,7,3.1,32.13055555555556,137.8,0.1480385664126576,0.0277777777777777,0.8989607979151923,2,Defensive Specialists
P00833,Son Hwang,South Korean,South Korea,Goalkeeper,30,7601057,0,1,0,0.0,0.0,208,3,2,0,0,5,2.326470588235294,24.47647058823529,96.1,0.0,0.0294117647058823,0.8746745866849495,2,Defensive Specialists
P00834,Hee-chan Hwang,South Korean,South Korea,Goalkeeper,31,4367709,0,0,0,0.0,0.0,139,3,5,1,0,3,2.0058823529411764,20.711764705882352,70.7,0.0,0.0,0.3937695036068501,2,Defensive Specialists
P00835,Min-jae Son,South Korean,South Korea,Goalkeeper,28,5585570,0,0,0,0.0,0.0,164,0,6,1,0,3,1.8147058823529407,19.31764705882353,77.5,0.0,0.0,0.3660793005962732,2,Defensive Specialists
P00836,Son Lee,South Korean,South Korea,Defender,25,31503888,1,2,7,0.03,0.12,960,14,10,0,59,57,4.358823529411764,43.938235294117646,163.0,0.1764705882352941,0.0683391003460207,6.878528774142706,1,Creative Playmakers
P00837,Hee-chan Hwang,South Korean,South Korea,Defender,28,4928691,0,1,5,0.0,0.03,347,5,10,2,44,33,2.9588235294117644,30.35,120.2,0.0,0.0389273356401384,6.0582462392268015,2,Defensive Specialists
P00838,Min-jae Kim,South Korean,South Korea,Defender,25,2197320,2,1,9,0.01,0.05,334,3,6,0,44,29,3.3794117647058823,34.33235294117647,112.7,0.1121323529411764,0.0395083406496927,7.006236160824649,1,Creative Playmakers
P00839,Jae-sung Park,South Korean,South Korea,Defender,30,2156079,2,0,9,0.05,0.17,375,6,11,0,46,54,3.7764705882352954,37.74117647058824,147.9,0.0647058823529411,0.0,7.708160592047301,1,Creative Playmakers
P00840,In-beom Jung,South Korean,South Korea,Defender,26,3530364,1,2,9,0.0999999999999999,0.16,390,7,7,0,50,52,3.394117647058824,33.752941176470586,150.5,0.0372825186412593,0.1398190045248868,7.501998377753366,1,Creative Playmakers
P00841,Hwang Oh,South Korean,South Korea,Defender,27,1404350,0,3,6,0.01,0.03,407,3,7,1,40,35,3.644117647058824,36.63823529411765,124.1,0.0,0.101172047766475,7.788564171852088,1,Creative Playmakers
P00842,Woo-young Na,South Korean,South Korea,Defender,22,2855220,1,1,7,0.14,0.1,377,6,5,0,35,29,2.9529411764705884,29.973529411764705,125.9,0.1150895140664961,0.0348297213622291,5.423042154147858,2,Defensive Specialists
P00843,Young-woo Jeong,South Korean,South Korea,Defender,28,19338949,0,2,13,0.39,0.31,701,10,8,0,45,36,4.097058823529412,41.173529411764704,153.9,0.0,0.2117647058823529,5.975756828212643,1,Creative Playmakers
P00844,Seung-gyu Lee,South Korean,South Korea,Defender,25,9845449,0,2,7,0.06,0.16,457,6,11,0,52,40,4.035294117647059,40.51470588235294,143.9,0.0,0.1421863926293409,7.339772514383983,1,Creative Playmakers
P00845,Son Hong,South Korean,South Korea,Midfielder,26,96137728,3,3,31,0.43,1.1,1289,55,43,14,37,20,4.882352941176471,49.94117647058823,165.8,0.0989304812834224,0.1032239819004524,3.574841737313565,0,Elite Attackers
P00846,Hee-chan Kwon,South Korean,South Korea,Midfielder,27,1465140,0,2,6,0.37,1.11,433,17,20,6,27,21,3.623529411764706,36.36176470588235,140.2,0.0,0.1274509803921568,3.4832295445346437,2,Defensive Specialists
P00847,Min-jae Song,South Korean,South Korea,Midfielder,18,4224877,1,6,12,0.44,0.54,768,22,21,4,41,12,4.088235294117647,41.02941176470589,205.8,0.0335070737155621,0.1879012539163214,3.303740319028438,0,Elite Attackers
P00848,Jae-sung Yang,South Korean,South Korea,Midfielder,25,5192616,1,1,8,0.05,0.57,358,12,12,1,22,17,3.135294117647059,31.81764705882353,109.0,0.0357710651828298,0.0304259634888438,3.165079701146321,2,Defensive Specialists
P00849,In-beom Seol,South Korean,South Korea,Midfielder,26,48839443,1,3,31,0.35,1.61,1162,51,50,17,33,20,4.138235294117647,41.69705882352941,162.9,0.0307797537619699,0.1115560640732265,2.823972662526326,0,Elite Attackers
P00850,Hwang Choi,South Korean,South Korea,Midfielder,27,95444127,1,2,25,1.43,1.4,1075,36,42,12,39,19,4.505882352941176,45.23823529411764,170.0,0.0456389452332657,0.0609243697478991,2.708161293242812,0,Elite Attackers
P00851,Woo-young Ji,South Korean,South Korea,Midfielder,25,2923477,0,3,7,0.24,0.54,453,18,18,1,21,16,3.6205882352941177,37.43235294117648,133.9,0.0,0.1470206264323911,2.381217722630704,2,Defensive Specialists
P00852,Young-woo Hwang,South Korean,South Korea,Midfielder,25,33531434,1,1,8,0.08,1.23,619,27,18,4,30,16,3.041176470588236,30.767647058823528,121.4,0.0383631713554987,0.0294117647058823,2.6349938720755843,2,Defensive Specialists
P00853,Son Seol,South Korean,South Korea,Forward,34,3296454,2,2,24,0.33,0.11,235,9,24,5,11,11,3.326470588235294,34.0264705882353,133.2,0.0705882352941176,0.0620915032679738,1.349962121952185,2,Defensive Specialists
P00854,Hee-chan Choi,South Korean,South Korea,Forward,29,2752104,4,3,33,1.01,0.6,262,12,29,8,14,7,3.888235294117647,39.10294117647059,139.0,0.2713751534769505,0.1124018981864024,1.0253674727468982,4,Balanced Players
P00855,Min-jae Ji,South Korean,South Korea,Forward,25,25300729,6,7,34,0.62,0.89,443,21,66,32,9,3,3.432352941176471,36.14117647058824,121.5,0.1957656096349425,0.2454092848829691,0.4661196550319049,4,Balanced Players
P00856,Jae-sung Hwang,South Korean,South Korea,Forward,19,14730715,4,3,33,0.91,1.88,355,27,42,16,13,3,3.4647058823529413,35.71176470588235,126.1,0.1406478352210449,0.1440077139503251,0.829932203583307,4,Balanced Players
P00857,In-beom Hwang,South Korean,South Korea,Forward,24,29418358,5,3,28,2.27,0.5900000000000001,375,20,37,13,8,5,3.514705882352941,35.955882352941174,125.4,0.1742930294837004,0.1664036655386136,1.0546110186519275,4,Balanced Players
P00858,Hwang Son,South Korean,South Korea,Forward,30,8617782,2,5,32,1.45,0.92,314,21,34,6,14,12,4.238235294117647,43.51470588235294,179.7,0.0629188384214445,0.1924329858525688,1.274362857576711,0,Elite Attackers
P00859,Mehdi Azmoun,Iranian,Iran,Goalkeeper,30,8287931,0,0,0,0.0,0.0,266,8,4,0,0,10,3.1789473684210527,31.95,142.5,0.0,0.0,0.8922165600303626,2,Defensive Specialists
P00860,Sardar Ghoddos,Iranian,Iran,Goalkeeper,24,13254154,0,0,0,0.0,0.0,118,2,7,1,0,4,1.2473684210526317,13.094736842105265,54.3,0.0,0.0,0.3764820366979012,2,Defensive Specialists
P00861,Alireza Hosseini,Iranian,Iran,Goalkeeper,35,3954425,0,0,0,0.0,0.0,158,3,11,2,0,8,1.694736842105263,17.471052631578946,79.0,0.0,0.0,0.6189336077191577,2,Defensive Specialists
P00862,Mehdi Hajsafi,Iranian,Iran,Defender,25,14912558,0,1,9,0.07,0.24,748,4,10,0,60,39,3.647368421052632,37.12368421052632,157.1,0.0,0.0263157894736842,6.726978299860448,1,Creative Playmakers
P00863,Sardar Ansarifard,Iranian,Iran,Defender,30,4549793,1,0,10,0.1099999999999999,0.21,495,10,11,1,44,45,3.568421052631579,35.96315789473684,151.6,0.0296052631578947,0.0,6.206206935532992,1,Creative Playmakers
P00864,Alireza Rezaeian,Iranian,Iran,Defender,26,4465296,1,0,10,0.04,0.05,488,5,8,0,52,46,3.8289473684210527,38.25526315789474,139.7,0.087719298245614,0.0,7.351612638390361,1,Creative Playmakers
P00865,Saman Torabi,Iranian,Iran,Defender,32,50515650,2,2,7,0.03,0.18,1312,18,12,1,58,49,4.797368421052632,48.04210526315789,173.0,0.0942806454338092,0.0620300751879699,6.835294356959305,1,Creative Playmakers
P00866,Hidajat Noorollahi,Iranian,Iran,Defender,23,12572175,0,1,8,0.01,0.26,612,8,13,1,38,31,3.3684210526315788,34.39473684210526,124.0,0.0,0.0364372469635627,5.735535351008273,1,Creative Playmakers
P00867,Ehsan Gholizadeh,Iranian,Iran,Defender,29,36355311,0,0,5,0.03,0.19,940,16,11,1,53,50,3.8210526315789473,38.357894736842105,161.3,0.0,0.0,6.351041990806419,1,Creative Playmakers
P00868,Karim Dejagah,Iranian,Iran,Defender,20,5231940,1,1,9,0.05,0.07,428,8,9,0,42,30,3.689473684210526,37.76578947368421,139.2,0.0275397796817625,0.1480263157894736,5.622313858291504,1,Creative Playmakers
P00869,Morteza Karimi,Iranian,Iran,Defender,28,9355138,0,3,7,0.03,0.35,630,6,6,1,37,32,3.3736842105263154,34.28947368421053,132.7,0.0,0.0936431989063567,5.910613085340773,1,Creative Playmakers
P00870,Ramin Moharrami,Iranian,Iran,Defender,28,3390937,0,0,6,0.0,0.04,420,6,5,0,35,28,2.897368421052632,29.73157894736842,127.6,0.0,0.0,4.497199512735052,2,Defensive Specialists
P00871,Mehdi Arefi,Iranian,Iran,Midfielder,19,92416847,6,10,31,1.27,1.1800000000000002,1460,48,63,20,56,38,4.826315789473685,47.526315789473685,224.1,0.1690760079720285,0.296213298878189,4.414681260029068,0,Elite Attackers
P00872,Sardar Heydari,Iranian,Iran,Midfielder,32,56074683,2,3,27,0.36,1.89,1339,46,32,10,30,33,4.678947368421053,47.310526315789474,190.3,0.0649724403687624,0.0890688259109311,3.184978357410601,0,Elite Attackers
P00873,Alireza Shojaei,Iranian,Iran,Midfielder,26,3137889,0,2,20,0.51,1.29,667,13,30,9,42,34,4.265789473684211,42.48421052631579,212.8,0.0,0.0570745044429255,3.202335946546869,1,Creative Playmakers
P00874,Saman Abdollahzadeh,Iranian,Iran,Midfielder,18,15880643,1,2,17,0.72,1.13,779,32,21,2,26,31,3.6131578947368426,36.6578947368421,169.5,0.0278637770897832,0.0606407322654462,2.92785171973298,1,Creative Playmakers
P00875,Hidajat Hazbavi,Iranian,Iran,Midfielder,33,13405470,3,8,28,0.42,2.3,1144,48,40,9,35,22,4.563157894736842,46.41842105263158,183.9,0.1468515413041247,0.4494079263010292,3.5899475855876286,0,Elite Attackers
P00876,Ehsan Moradi,Iranian,Iran,Midfielder,18,3491803,1,4,11,0.76,0.72,477,20,19,4,24,15,3.236842105263158,33.26842105263158,138.6,0.0266114725014784,0.1287195091227697,2.628220430553046,2,Defensive Specialists
P00877,Karim Nourollahi,Iranian,Iran,Midfielder,26,3577794,2,0,11,0.3,0.8300000000000001,441,23,14,3,28,18,3.397368421052632,34.70263157894737,134.3,0.069172932330827,0.0,3.294682650063308,2,Defensive Specialists
P00878,Morteza Azmoun,Iranian,Iran,Midfielder,36,3784344,2,3,16,0.5,0.98,584,20,19,3,37,29,3.747368421052632,38.194736842105264,176.5,0.0562958027981345,0.0885167464114832,3.369786972632279,1,Creative Playmakers
P00879,Mehdi Hazbavi,Iranian,Iran,Forward,24,45509303,9,8,58,3.37,1.19,486,22,62,28,14,8,3.684210526315789,38.21842105263158,143.9,0.3416526273082901,0.3316118970962012,0.9734937740479516,4,Balanced Players
P00880,Sardar Moradi,Iranian,Iran,Forward,21,9398526,5,1,51,1.91,1.09,479,29,43,16,14,4,3.7815789473684207,38.59473684210526,173.5,0.1572912234388975,0.0263157894736842,1.327831345217554,4,Balanced Players
P00881,Alireza Nourollahi,Iranian,Iran,Forward,26,74708985,9,5,57,2.18,1.14,558,39,66,23,13,7,4.8,48.41315789473684,149.5,0.3463479064473201,0.2842250938319423,0.93078561179065,4,Balanced Players
